Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,actsAs,areAssembledInto,belonsPhysicallyTo,canInfect,causes,controls,determines,disrupts,doesNotPhysicallyAffect,doesNotPhysicallyCauseResistanceTo,doesNotPhysicallyInhibit,doesNotPhysicallyNegativelyAffect,downRegulates,enables,encodes,existsDuring,functionsIn,generates,goesThrough,hasAdverseEventOrSideEffect,hasAssemblingRelationWith,hasBasicContextualRelationWith,hasBehavior,hasBiochemicalForceMovementFeature,hasCardinalityOfDomainBeingOneAndCardinalityOfRangeBeingMoreThanOne,hasCardinalityOfDomainBeingOneAndCardinalityOfRangeBeingOne,hasCardinalityOfDomainMoreThan1AndCardinalityOfRangeBeing1,hasCardinalityOfRangeBeingOne,hasChemoComponent,hasCognitionOrOperationRelationWith,hasComponent,hasContextualRelationWith,hasDependentVariable,hasDescriptiveValue,hasDomain,hasExistenceRateInPatientGroup-ERPG,hasExistingRate,hasFeature,hasFeatureOfBinaryRelation,hasFunction,hasFunctionConvertionRelationWith,hasIndependentVariable,hasMetaCognitionRelationWith,hasMovementRelationWith,hasNecessaryPrerelation,hasNoPhysicalEffectRelationWith,hasNoPhysicalRelationWith,hasNoRelationWith,hasNumericValue,hasNumericValueLessThan,hasNumericValueMoreThan,hasObservedGroupBase,hasOperationFeature,hasPhysicalContainingRelationWith,hasPhysicalEffectRelationWith,hasPhysicalRelationWith,hasPositionInSequence,hasPossibleComponent,hasPossibleDomain,hasPossiblePhysicalContainingRelationWith,hasPvalue(EQOrST)0.01AndLT0.001With,hasPvalue(EQOrST)0.05AndLT0.01With,hasPvalueLT0.05With,hasPvalueST0.0001With,hasPvalueST0.001With,hasPvalueWithoutStatisticalSignificanceWith,hasPvalueWithSignificanceWith,hasRate,hasReason,hasReationGettingSurrounedByDependentVariable,hasReference,hasRelationGainedInDifferentMacro-microWayWith,hasRelationGettingDistanceBetweenObjectsSmallerWith,hasRelationGettingLinkedByBiochemicalForce,hasRelationHavingCardinalityOfDomainAnd/OrRangeWith,hasRelationObservedOrMeasuredByElectronMicroscopeWith,hasRelationObservedOrMeasuredByEyeWith,hasRelationObservedOrMeasuredByLightMicroscopeWith,hasRelationObservedOrMeasuredByMicroscopeWith,hasRelationObservedOrMeasuredInWayOfMolecularBiologyWith,hasRelationOfMolecularBiologyWith,hasRelationWith,hasSameExistingSpaceWith,hasSpatialConvertionRelationWith,hasSpatialMovementFeature,hasSpatialPatternChangeFeature,hasSpatialRelationWith,hasStabilityOfValue,hasStartPositionInSequence,hasStopPositionInSequence,hasStrongerDegreeOfDeterministicMechanismThan,hasStrongerDegreeOfRandomicityThan,hasStructuralPattern,hasStructureConvertionRelationWith,hasStructureRelationWith,hasSubstanceRelationWith,hasTimeOrderRelWith,hasTimeRelationWith,hasUnitNameForMeasurement,hasVehicle,hasWeakerDegreeOfDeterministicMechanismThan,hasWeakerDegreeOfRandomicityThan,highlyCausesResistanceOfHIV1To,highlyIncreasesSensitivityOfHIV1To,http://bioportal/bioontology.org/ontologies/HIVO0004#belongsPhysicallyTo,http://bioportal/bioontology.org/ontologies/HIVO0004#hasDecreaseRelationWith,http://bioportal/bioontology.org/ontologies/HIVO0004#hasDescriptiveValue,http://bioportal/bioontology.org/ontologies/HIVO0004#hasIncreaseRelationWith,http://bioportal/bioontology.org/ontologies/HIVO0004#hasMeasurementUnit,http://bioportal/bioontology.org/ontologies/HIVO0004#mayBeDecreasedBy,http://bioportal/bioontology.org/ontologies/HIVO0004#mayBeIncreasedBy,http://bioportal/bioontology.org/ontologies/HIVO0004#mayDecrease,http://bioportal/bioontology.org/ontologies/HIVO0004#mayIncrease,http://bioportal/bioontology.org/ontologies/HIVO0004#representsStatistically,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/identifier,indicates,initiates,interactsWith,interferesWith,isAcivatedInto,isActivatedBy,isActivatedInto,isAssembledFrom,isAssembledIn,isAssembledTo,isBehaviorOf,isBoundTo,isCatalyzedBy,isCausedBy,isChemoPartOf,isCleavedInto,isConditionOfRelation,isConvertedInto,isDividedInto,isEarlierThan,isEarlierThanInProcess,isEarlierThanInTime,isEasyToDevelop,isEmbededIn,isEncodedBy,isFeatureOf,isFunctionalIn,isFunctionallyUnifiedWith,isFunctionOf,isGeneratedBy,isIndependentOf,isInsertedInto,isLaterThan,isLaterThanInProcess,isLaterThanInTime,isLocatedIn,isModifiedBy,isNotPhysicallyInvolvedIn,isObjectOfRelation,isPartOf,isPhysicallyIntegratedInto,isPhysicallyInvolvedIn,isPhysicallyPartOf,isRelatedToBioProcess,isRelationshipOf,isReverselyTranscribedInto,isSpatialConditionOfRelation,isSubjectOfRelation,isSubstanceResourceOfRelation,isSurroundedBy,isSynthesizedBy,isTimeContextOfRelation,isTranscribedInto,makesCopyComplementarilyInto,makesFusionOf,mayBeTransferredFromPersonToPersonThrough,mildlyCausesResistanceOfHIV1To,mildlyIncreasesSensitivityOfHIV1To,moderatelyCausesResistanceOfHIV1To,moderatelyIncreasesSensitivityOfHIV1To,movesInDescriptiveDirectRatioWith,movesInDescriptiveInverseRatioWith,movesInDirectRatiolWith,movesInFunctionalDirectRatioWith,movesInFunctionalInverseRatioWith,movesInInverseRatioWith,movesInto,movesOutOf,movesTo,movesToByExocytosis,PhysicallyAffects,physicallyCausesMoreResistanceTo,physicallyCausesResistanceOfHIV1To,physicallyCausesResistanceOfVirusTo,physicallyIncreasesSensitivityOfHIV1To,physicallyIncreasesSensitivityOfVirusTo,physicallyInhibits,physicallyNegativelyAffects,physicallyPositivelyAffects,producesNo,promotes,regulates,sendsSignalTo,specifies,surrounds,synthesizes,takesPlaceInContextualCondition,triggers,upRegulates,upRegulatesVastly
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_9ec22d4b_13b8_412a_b81d_d1ed2a65cc14,L74I,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_ab1c89d3_1e2d_4c87_93e5_cd57698e1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_9ec22d4b_13b8_412a_b81d_d1ed2a65cc14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000003134335385363,UnitNameForRateOfMutationOfVirus,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000003036400995238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_00000003134335385363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000012389327250739,UpstreamOfgagInitiationCodon,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000007187289584011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000012389327250739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000005408368756643,Integrase,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000009699446271174|http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000002714339782779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000005408368756643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_bbf4fc51_6588_48e2_b58f_b9dc371d7a74,T69E-RIAnd-*184(I-Or-V),,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_9ab0b93b_1d99_4118_aacf_e748e4dd4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_bbf4fc51_6588_48e2_b58f_b9dc371d7a74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000011143801681568,BehaviourOfMoleculeOrItsPart,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_20e49202_cc8f_43bc_aa5d_c1aaf539fcd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000011143801681568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_11555376_396e_411b_87b8_f30eab806f8f,InputOfSystem,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_7c3cc2b9_4c54_4416_89dc_00389f449a34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_11555376_396e_411b_87b8_f30eab806f8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_0a253f4b_ad12_456f_80ee_24f0135f4736,L33F,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_8d7d6d87_d211_47c2_ba9e_3341b1ea1f8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_0a253f4b_ad12_456f_80ee_24f0135f4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000001950362649233,furinGene,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000009099958828775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_00000001950362649233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_fc899510_6b59_4ab1_888a_3bcb5bc7ee8e,FlankPain,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_82420079_d047_499e_9912_aca8e03abbd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_fc899510_6b59_4ab1_888a_3bcb5bc7ee8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000003851235205731,Bio-ProcessOrBehaviourOrAct,,"Description:The combination of a series of physical causal relations, forming a dynamical course. 
            This relations may be material, spatial, temporal, structural or mixed in nature.|AboutDefinition:CombinationOfPhysicalCausalRelations",false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000011013119714377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000003851235205731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#ITGB4Gene,ITGB4Gene,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#GeneForEncodingBetaUnitOfIntegrinOfMammal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:ITGB4Gene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000005724624200631,CD,,FullName:ClusterOfDifferentiation,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000005639800602381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000005724624200631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000026240325251184,VirusVector,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000025953584012912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_00000026240325251184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000014049690091478,ReleaseOfNewVirionFromCellSurface,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000007502704763594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000014049690091478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_18bee275_efc2_4d73_86e1_48e82d8e88da,ObjectOfSubcell,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_44e74191_b5e1_4018_b24e_dd45a3bf03a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_18bee275_efc2_4d73_86e1_48e82d8e88da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#BioStatus,BioState,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_6f95ce9d_26ff_4672_9b4a_581fa6c2c25b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:BioStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000012253826188523,MemoryTCell,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000012153674403031|http://bioportal/bioontology.org/ontologies/HIVO0004#T-Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000012253826188523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000002165073890745,Ribonuclease,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000009699446271174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000002165073890745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_fc376ed6_b483_401a_856b_01efdb9f1b8f,Malaise,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_cb0a2feb_37bb_4a2d_a82f_627e2c1bcbf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_fc376ed6_b483_401a_856b_01efdb9f1b8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000027991815226655,vpr-Gene,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000000883677702333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000027991815226655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#PopulationOfIndividual,PopulationOfIndividual,,AboutDefinitionInText:SizeOfPopulationNeedsToMeetRequirementStatistically,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000016242833669921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:PopulationOfIndividual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000018596197013517,FusionInhibitor-FI,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_00000018187190039865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_00000018596197013517,Synonym:EntryInhibitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_e9afef41_3211_40c9_a8e5_7102b34c2d95,T74S,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_83a98ce5_2ba0_41f6_8231_5597ed76409e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_e9afef41_3211_40c9_a8e5_7102b34c2d95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_1e3e9797_42e5_4b1c_9dc1_19c15b34112c,DiseaseOfDigestiveSystem,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000006906681213883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_1e3e9797_42e5_4b1c_9dc1_19c15b34112c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_2e4ad276_62d2_4225_8476_28558ba03de6,CD4Percentage,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_13992f94_17d4_4b2d_a375_15533ae98d56|http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_2a900733_b189_4646_a7ba_51b042ce5aac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_2e4ad276_62d2_4225_8476_28558ba03de6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_f48a2c13_4200_4ff8_95c6_d5b730b582de,Esophagitis,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000006906681213883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_f48a2c13_4200_4ff8_95c6_d5b730b582de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000004249408600813,Polyprotein,,,false,,,http://www.semanticweb.org/owner/ontologies/2014/2/HIVandAIDS.owl#OWLClass_00000012046554187473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVandAIDS:OWLClass_00000004249408600813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_48f7ab9c_35ec_4b7d_b3e9_8cc124df6406,DrySkin,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_60255bd5_2d56_4698_841a_df91f573a4a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_48f7ab9c_35ec_4b7d_b3e9_8cc124df6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_1b6c09b4_7d3a_4a84_951e_e2d82abcfdcc,AbnormalDream,,,false,,,http://bioportal/bioontology.org/ontologies/HIVO0004#OWLClass_4cbc8106_e718_4336_a11f_5c2adb559561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVO0004:OWLClass_1b6c09b4_7d3a_4a84_951e_e2d82abcfdcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
